Time,Source_IP,Destination_IP,Protocol,Packet_Size,Source_Port,Destination_Port
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,34.54.84.110,10.49.78.82,TCP,2882,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,8.8.8.8,TCP,66,49981,443
21:16:45,10.49.78.82,142.250.187.74,TCP,54,61479,443
21:16:45,10.49.78.82,8.8.4.4,UDP,78,55661,53
21:16:45,10.49.78.82,142.250.187.74,TCP,718,61479,443
21:16:45,10.49.78.82,142.250.187.74,TCP,66,49982,443
21:16:45,10.49.78.82,142.250.187.74,TCP,564,62359,443
21:16:45,10.49.78.82,142.250.187.74,TCP,602,62360,443
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,278,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,142.250.187.74,10.49.78.82,TCP,856,443,64969
21:16:45,142.250.187.74,10.49.78.82,TCP,475,443,64969
21:16:45,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:45,8.8.8.8,10.49.78.82,TCP,66,443,49981
21:16:45,10.49.78.82,8.8.8.8,TCP,54,49981,443
21:16:45,8.8.4.4,10.49.78.82,UDP,222,53,55661
21:16:45,10.49.78.82,8.8.8.8,TCP,571,49981,443
21:16:45,142.250.187.74,10.49.78.82,TCP,60,443,61479
21:16:45,10.49.78.82,142.250.203.170,TCP,66,49984,443
21:16:45,10.49.78.82,142.250.203.170,TCP,66,49983,443
21:16:45,142.250.187.74,10.49.78.82,TCP,66,443,49982
21:16:45,10.49.78.82,142.250.187.74,TCP,54,49982,443
21:16:45,10.49.78.82,142.250.187.74,TCP,634,49982,443
21:16:45,142.250.187.74,10.49.78.82,TCP,60,443,62359
21:16:45,142.250.187.74,10.49.78.82,TCP,60,443,62360
21:16:45,142.250.187.74,10.49.78.82,TCP,85,443,64969
21:16:45,10.49.78.82,8.8.4.4,UDP,84,55661,53
21:16:45,34.54.84.110,10.49.78.82,TCP,2882,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,49981
21:16:45,10.49.78.82,8.8.8.8,TCP,66,49985,443
21:16:45,10.49.78.82,8.8.4.4,UDP,83,59260,53
21:16:45,142.250.203.170,10.49.78.82,TCP,70,443,49983
21:16:45,142.250.203.170,10.49.78.82,TCP,70,443,49984
21:16:45,10.49.78.82,142.250.203.170,TCP,54,49983,443
21:16:45,10.49.78.82,142.250.203.170,TCP,54,49984,443
21:16:45,10.49.78.82,142.250.203.170,TCP,619,49983,443
21:16:45,10.49.78.82,142.250.203.170,TCP,1564,49984,443
21:16:45,10.49.78.82,8.8.8.8,TCP,66,49986,443
21:16:45,142.250.187.74,10.49.78.82,TCP,56,443,49982
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,2882,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,34.54.84.110,10.49.78.82,TCP,2882,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,8.8.4.4,10.49.78.82,UDP,269,53,55661
21:16:45,10.49.78.82,8.8.8.8,TCP,66,54103,443
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.74.173,224.0.0.251,UDP,290,5353,5353
21:16:45,8.8.8.8,10.49.78.82,TCP,70,443,49985
21:16:45,10.49.78.82,8.8.8.8,TCP,54,49985,443
21:16:45,34.54.84.110,10.49.78.82,TCP,2882,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,10.49.78.82,8.8.8.8,TCP,571,49985,443
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49983
21:16:45,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49984
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49984
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,1470,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,54,49290,443
21:16:45,8.8.8.8,10.49.78.82,TCP,66,443,49986
21:16:45,10.49.78.82,8.8.8.8,TCP,54,49986,443
21:16:45,10.49.78.82,8.8.8.8,TCP,571,49986,443
21:16:45,34.54.84.110,10.49.78.82,TCP,1128,443,49290
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,10.49.78.82,34.54.84.110,TCP,102,49290,443
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,8.8.4.4,10.49.78.82,UDP,227,53,59260
21:16:45,10.49.78.82,59.103.92.210,TCP,66,54104,80
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,49985
21:16:45,59.103.92.210,10.49.78.82,TCP,66,80,54104
21:16:45,10.49.78.82,59.103.92.210,TCP,54,54104,80
21:16:45,10.49.78.82,59.103.92.210,TCP,208,54104,80
21:16:45,8.8.8.8,10.49.78.82,TCP,70,443,54103
21:16:45,10.49.78.82,8.8.8.8,TCP,54,54103,443
21:16:45,59.103.92.210,10.49.78.82,TCP,56,80,54104
21:16:45,10.49.78.82,8.8.8.8,TCP,1774,54103,443
21:16:45,59.103.92.210,10.49.78.82,TCP,241,80,54104
21:16:45,59.103.92.210,10.49.78.82,TCP,56,80,54104
21:16:45,10.49.78.82,59.103.92.210,TCP,54,54104,80
21:16:45,10.49.78.82,59.103.92.210,TCP,54,54104,80
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,49986
21:16:45,59.103.92.210,10.49.78.82,TCP,56,80,54104
21:16:45,10.49.78.82,8.8.8.8,TCP,66,54105,443
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,54103
21:16:45,10.49.78.82,8.8.8.8,TCP,66,55854,443
21:16:45,10.49.78.82,142.250.187.74,TCP,566,64969,443
21:16:45,8.8.8.8,10.49.78.82,TCP,60,443,54103
21:16:45,8.8.8.8,10.49.78.82,TCP,66,443,54105
21:16:45,10.49.78.82,8.8.8.8,TCP,54,54105,443
21:16:45,10.49.78.82,8.8.8.8,TCP,571,54105,443
21:16:45,142.250.187.74,10.49.78.82,TCP,273,443,49982
21:16:45,10.49.78.82,142.250.187.74,TCP,791,49982,443
21:16:45,8.8.8.8,10.49.78.82,TCP,66,443,55854
21:16:45,10.49.78.82,8.8.8.8,TCP,54,55854,443
21:16:45,10.49.78.82,8.8.8.8,TCP,1774,55854,443
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,54105
21:16:45,142.250.187.74,10.49.78.82,TCP,60,443,64969
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,142.250.187.74,10.49.78.82,TCP,691,443,62359
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,142.250.187.74,10.49.78.82,TCP,85,443,62359
21:16:45,10.49.78.82,142.250.187.74,TCP,54,62359,443
21:16:45,142.250.203.170,10.49.78.82,TCP,277,443,49983
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,55854
21:16:45,10.49.78.82,142.250.203.170,TCP,687,49983,443
21:16:45,142.250.187.74,10.49.78.82,TCP,56,443,49982
21:16:45,10.49.73.168,224.0.0.251,UDP,119,5353,5353
21:16:45,142.250.203.170,10.49.78.82,TCP,1470,443,49984
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,34.54.84.110,10.49.78.82,TCP,60,443,49290
21:16:45,8.8.8.8,10.49.78.82,TCP,56,443,55854
21:16:45,142.250.203.170,10.49.78.82,TCP,1470,443,49984
21:16:45,142.250.203.170,10.49.78.82,TCP,1470,443,49984
21:16:45,142.250.203.170,10.49.78.82,TCP,1410,443,49984
21:16:45,10.49.78.82,142.250.203.170,TCP,54,49984,443
21:16:45,10.49.78.82,142.250.203.170,TCP,134,49984,443
21:16:45,10.49.78.82,142.250.203.170,TCP,475,49984,443
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49983
21:16:45,10.49.77.237,224.0.0.251,UDP,119,5353,5353
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49984
21:16:45,142.250.203.170,10.49.78.82,TCP,60,443,49984
21:16:46,10.49.77.107,224.0.0.251,UDP,100,5353,5353
21:16:46,142.250.203.170,10.49.78.82,TCP,1470,443,49983
21:16:46,142.250.203.170,10.49.78.82,TCP,73,443,49983
21:16:46,142.250.203.170,10.49.78.82,TCP,85,443,49983
21:16:46,142.250.203.170,10.49.78.82,TCP,848,443,49984
21:16:46,142.250.203.170,10.49.78.82,TCP,85,443,49984
21:16:46,10.49.78.82,142.250.203.170,TCP,54,49983,443
21:16:46,10.49.78.82,142.250.203.170,TCP,54,49984,443
21:16:46,142.250.187.74,10.49.78.82,TCP,4294,443,64969
21:16:46,142.250.187.74,10.49.78.82,TCP,241,443,64969
21:16:46,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:46,10.49.78.250,224.0.0.251,UDP,119,5353,5353
21:16:46,142.250.203.170,10.49.78.82,TCP,85,443,49983
21:16:46,10.49.78.82,142.250.203.170,TCP,66,49983,443
21:16:46,142.250.187.74,10.49.78.82,TCP,1171,443,49982
21:16:46,142.250.187.74,10.49.78.82,TCP,81,443,49982
21:16:46,10.49.78.82,142.250.187.74,TCP,54,49982,443
21:16:46,142.250.187.74,10.49.78.82,TCP,85,443,64969
21:16:46,10.49.78.82,8.8.4.4,UDP,85,55661,53
21:16:46,142.250.187.74,10.49.78.82,TCP,81,443,49982
21:16:46,10.49.78.82,142.250.187.74,TCP,66,49982,443
21:16:46,142.250.203.170,10.49.78.82,TCP,85,443,49984
21:16:46,10.49.78.82,142.250.203.170,TCP,66,49984,443
21:16:46,8.8.4.4,10.49.78.82,UDP,130,53,55661
21:16:46,10.49.78.82,142.250.187.65,TCP,66,55855,443
21:16:46,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:46,142.250.187.65,10.49.78.82,TCP,70,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,54,55855,443
21:16:46,10.49.78.82,142.250.187.65,TCP,1589,55855,443
21:16:46,142.250.187.65,10.49.78.82,TCP,60,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,60,443,55855
21:16:46,10.49.76.168,239.255.255.250,UDP,167,48742,1900
21:16:46,10.49.76.168,239.255.255.250,UDP,167,52089,1900
21:16:46,10.49.76.168,239.255.255.250,UDP,167,51068,1900
21:16:46,142.250.187.65,10.49.78.82,TCP,1470,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,1470,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,4294,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,1470,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,1470,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,760,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,54,55855,443
21:16:46,10.49.78.82,142.250.187.65,TCP,118,55855,443
21:16:46,10.49.78.82,142.250.187.65,TCP,146,55855,443
21:16:46,10.49.78.82,142.250.187.65,TCP,177,55855,443
21:16:46,142.250.187.74,10.49.78.82,TCP,4294,443,61479
21:16:46,142.250.187.74,10.49.78.82,TCP,103,443,61479
21:16:46,10.49.78.82,142.250.187.74,TCP,54,61479,443
21:16:46,142.250.187.74,10.49.78.82,TCP,85,443,61479
21:16:46,10.49.78.82,142.250.187.74,TCP,54,61479,443
21:16:46,10.49.78.82,8.8.8.8,TCP,66,61805,443
21:16:46,142.250.187.74,10.49.78.82,TCP,85,443,61479
21:16:46,10.49.78.82,142.250.187.74,TCP,66,61479,443
21:16:46,10.49.76.168,239.255.255.250,UDP,167,58282,1900
21:16:46,142.250.187.65,10.49.78.82,TCP,60,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,60,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,60,443,55855
21:16:46,142.250.187.65,10.49.78.82,TCP,120,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,85,55855,443
21:16:46,142.250.187.74,10.49.78.82,TCP,1470,443,62360
21:16:46,142.250.187.74,10.49.78.82,TCP,350,443,62360
21:16:46,142.250.187.74,10.49.78.82,TCP,85,443,62360
21:16:46,142.250.187.65,10.49.78.82,TCP,89,443,55855
21:16:46,10.49.78.82,142.250.187.74,TCP,54,62360,443
21:16:46,10.49.76.168,224.0.0.251,UDP,103,5353,5353
21:16:46,10.49.76.168,224.0.0.251,UDP,103,5353,5353
21:16:46,10.49.78.82,142.250.187.74,TCP,78,62360,443
21:16:46,142.250.187.65,10.49.78.82,TCP,97,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,66,55855,443
21:16:46,10.49.78.82,142.250.187.74,TCP,54,62360,443
21:16:46,10.49.78.82,142.250.187.74,TCP,648,64969,443
21:16:46,142.250.187.65,10.49.78.82,TCP,366,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,66,55855,443
21:16:46,57.144.149.32,10.49.78.82,TCP,745,443,50890
21:16:46,142.250.187.65,10.49.78.82,TCP,566,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,54,55855,443
21:16:46,10.49.78.82,142.250.187.65,TCP,93,55855,443
21:16:46,142.250.187.65,10.49.78.82,TCP,64,443,55855
21:16:46,142.250.187.74,10.49.78.82,TCP,60,443,64969
21:16:46,10.49.74.73,224.0.0.251,UDP,124,5353,5353
21:16:46,142.250.187.65,10.49.78.82,TCP,64,443,55855
21:16:46,10.49.78.82,57.144.149.32,TCP,54,50890,443
21:16:46,142.250.187.65,10.49.78.82,TCP,97,443,55855
21:16:46,10.49.78.82,142.250.187.65,TCP,66,55855,443
21:16:46,142.250.187.74,10.49.78.82,TCP,85,443,62360
21:16:46,10.49.78.82,142.250.187.74,TCP,66,62360,443
21:16:46,8.8.8.8,10.49.78.82,TCP,70,443,61805
21:16:46,10.49.78.82,8.8.8.8,TCP,54,61805,443
21:16:46,10.49.78.82,8.8.8.8,TCP,1806,61805,443
21:16:46,8.8.8.8,10.49.78.82,TCP,56,443,61805
21:16:46,142.250.187.74,10.49.78.82,TCP,60,443,62360
21:16:46,142.250.187.74,10.49.78.82,TCP,60,443,62360
21:16:46,10.49.78.82,142.250.187.74,TCP,54,62360,443
21:16:46,10.49.78.82,8.8.8.8,TCP,66,61142,443
21:16:46,8.8.8.8,10.49.78.82,TCP,60,443,61805
21:16:46,8.8.8.8,10.49.78.82,TCP,66,443,61142
21:16:46,10.49.78.82,8.8.8.8,TCP,54,61142,443
21:16:46,10.49.78.82,8.8.8.8,TCP,66,59783,443
21:16:46,10.49.78.82,8.8.8.8,TCP,1838,61142,443
21:16:46,10.49.78.82,57.144.149.32,TCP,153,50890,443
21:16:46,8.8.8.8,10.49.78.82,TCP,56,443,61142
21:16:46,8.8.8.8,10.49.78.82,TCP,70,443,59783
21:16:46,10.49.78.82,8.8.8.8,TCP,54,59783,443
21:16:46,10.49.78.82,8.8.8.8,TCP,1774,59783,443
21:16:46,8.8.8.8,10.49.78.82,TCP,56,443,61142
21:16:46,8.8.8.8,10.49.78.82,TCP,56,443,59783
21:16:46,10.49.78.82,8.8.8.8,TCP,66,51509,443
21:16:46,57.144.149.32,10.49.78.82,TCP,56,443,50890
21:16:46,8.8.8.8,10.49.78.82,TCP,60,443,59783
21:16:46,8.8.8.8,10.49.78.82,TCP,70,443,51509
21:16:46,10.49.78.82,8.8.8.8,TCP,54,51509,443
21:16:46,10.49.78.82,8.8.8.8,TCP,1806,51509,443
21:16:46,8.8.8.8,10.49.78.82,TCP,56,443,51509
21:16:46,8.8.8.8,10.49.78.82,TCP,60,443,51509
21:16:47,10.49.78.82,216.239.34.223,TCP,98,50308,443
21:16:47,10.49.78.82,216.239.34.223,TCP,1855,50308,443
21:16:47,10.49.78.82,142.250.203.170,TCP,55,49983,443
21:16:47,10.49.78.82,142.250.187.74,TCP,55,49982,443
21:16:47,10.49.73.157,224.0.0.251,UDP,119,5353,5353
21:16:47,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:47,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:47,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:47,142.250.187.74,10.49.78.82,TCP,66,443,49982
21:16:47,142.250.203.170,10.49.78.82,TCP,70,443,49983
21:16:47,10.49.73.75,224.0.0.251,UDP,290,5353,5353
21:16:47,216.239.34.223,10.49.78.82,TCP,122,443,50308
21:16:47,216.239.34.223,10.49.78.82,TCP,433,443,50308
21:16:47,216.239.34.223,10.49.78.82,TCP,89,443,50308
21:16:47,216.239.34.223,10.49.78.82,TCP,97,443,50308
21:16:47,10.49.78.82,216.239.34.223,TCP,54,50308,443
21:16:47,10.49.78.82,216.239.34.223,TCP,93,50308,443
21:16:47,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:47,10.49.78.82,142.250.187.74,TCP,55,61479,443
21:16:47,142.250.187.74,10.49.78.82,TCP,70,443,61479
21:16:47,10.49.78.61,224.0.0.251,UDP,122,5353,5353
21:16:47,142.250.187.74,10.49.78.82,TCP,1470,443,64969
21:16:47,142.250.187.74,10.49.78.82,TCP,411,443,64969
21:16:47,142.250.187.74,10.49.78.82,TCP,85,443,64969
21:16:47,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:47,10.49.78.82,142.250.187.74,TCP,600,64969,443
21:16:47,10.49.78.82,142.250.187.74,TCP,598,62359,443
21:16:47,10.49.78.82,142.250.187.74,TCP,66,51510,443
21:16:47,142.250.187.74,10.49.78.82,TCP,60,443,62359
21:16:47,142.250.187.74,10.49.78.82,TCP,60,443,64969
21:16:47,142.250.187.74,10.49.78.82,TCP,66,443,51510
21:16:47,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:47,10.49.78.82,142.250.187.74,TCP,1579,51510,443
21:16:47,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:47,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:47,10.49.79.237,224.0.0.251,UDP,100,5353,5353
21:16:48,10.49.78.82,142.250.187.74,TCP,55,49982,443
21:16:48,10.49.78.82,142.250.203.170,TCP,55,49983,443
21:16:48,142.250.187.74,10.49.78.82,TCP,1466,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,1466,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,1466,443,51510
21:16:48,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:48,142.250.187.74,10.49.78.82,TCP,1405,443,51510
21:16:48,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:48,10.49.78.82,142.250.187.74,TCP,134,51510,443
21:16:48,10.49.78.82,142.250.187.74,TCP,1073,51510,443
21:16:48,142.250.187.74,10.49.78.82,TCP,809,443,62359
21:16:48,142.250.187.74,10.49.78.82,TCP,85,443,62359
21:16:48,142.250.187.74,10.49.78.82,TCP,85,443,62359
21:16:48,10.49.78.82,142.250.187.74,TCP,66,62359,443
21:16:48,142.250.187.74,10.49.78.82,TCP,1405,443,51510
21:16:48,10.49.78.82,142.250.187.74,TCP,66,51510,443
21:16:48,142.250.203.170,10.49.78.82,TCP,70,443,49983
21:16:48,142.250.187.74,10.49.78.82,TCP,66,443,49982
21:16:48,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,1470,443,64969
21:16:48,142.250.187.74,10.49.78.82,TCP,1470,443,64969
21:16:48,142.250.187.74,10.49.78.82,TCP,1457,443,64969
21:16:48,142.250.187.74,10.49.78.82,TCP,85,443,64969
21:16:48,10.49.78.82,142.250.187.74,TCP,54,64969,443
21:16:48,10.49.78.82,142.250.187.74,TCP,55,61479,443
21:16:48,10.49.78.61,224.0.0.251,UDP,122,5353,5353
21:16:48,142.250.187.74,10.49.78.82,TCP,70,443,61479
21:16:48,142.250.187.74,10.49.78.82,TCP,679,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,81,443,51510
21:16:48,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:48,10.49.78.82,142.250.187.74,TCP,78,51510,443
21:16:48,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:48,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:48,142.250.187.74,10.49.78.82,TCP,56,443,51510
21:16:48,10.49.78.82,142.250.187.74,TCP,54,51510,443
21:16:49,10.49.79.237,224.0.0.251,UDP,100,5353,5353
21:16:49,10.49.77.107,224.0.0.251,UDP,100,5353,5353
21:16:49,10.49.73.30,224.0.0.251,UDP,135,5353,5353
21:16:49,10.49.78.82,142.250.203.170,TCP,55,49983,443
21:16:49,10.49.78.82,142.250.187.74,TCP,55,49982,443
21:16:49,142.250.203.170,10.49.78.82,TCP,70,443,49983
21:16:49,142.250.187.74,10.49.78.82,TCP,66,443,49982
21:16:49,10.49.78.82,142.250.187.74,TCP,55,61479,443
21:16:49,142.250.187.74,10.49.78.82,TCP,70,443,61479
21:16:49,10.49.77.176,224.0.0.251,UDP,119,5353,5353
21:16:49,10.49.74.73,224.0.0.251,UDP,124,5353,5353
21:16:49,142.250.187.74,10.49.78.82,TCP,56,443,56092
21:16:50,10.49.78.82,142.250.187.74,TCP,659,61479,443
21:16:50,142.250.187.74,10.49.78.82,TCP,60,443,61479
21:16:50,10.49.78.82,216.239.34.223,TCP,55,58584,443
21:16:50,10.49.78.82,142.250.203.170,TCP,55,49983,443
21:16:50,10.49.78.82,142.250.187.74,TCP,55,49982,443
21:16:50,10.49.79.117,224.0.0.251,UDP,292,5353,5353
21:16:50,142.250.203.170,10.49.78.82,TCP,66,443,49983
21:16:50,142.250.187.74,10.49.78.82,TCP,70,443,49982
21:16:50,216.239.34.223,10.49.78.82,TCP,66,443,58584
21:16:50,10.49.77.178,224.0.0.251,UDP,103,5353,5353
21:16:50,142.250.187.74,10.49.78.82,TCP,1342,443,61479
21:16:50,142.250.187.74,10.49.78.82,TCP,85,443,61479
21:16:50,10.49.78.82,142.250.187.74,TCP,54,61479,443
21:16:50,10.49.75.187,224.0.0.251,UDP,103,5353,5353
21:16:50,10.49.78.82,57.144.149.32,TCP,124,50890,443
21:16:50,57.144.149.32,10.49.78.82,TCP,56,443,50890
21:16:50,57.144.149.32,10.49.78.82,TCP,126,443,50890
21:16:50,34.104.35.123,10.49.78.82,TCP,772,80,50921
21:16:51,10.49.78.82,57.144.149.32,TCP,54,50890,443
21:16:51,10.49.78.82,142.250.203.170,TCP,54,49983,443
21:16:51,10.49.78.82,142.250.187.74,TCP,54,49982,443
21:16:51,142.250.203.170,10.49.78.82,TCP,56,443,49983
21:16:51,10.49.78.82,142.250.203.170,TCP,54,49983,443
21:16:51,142.250.187.74,10.49.78.82,TCP,60,443,49982
21:16:51,10.49.78.82,142.250.187.74,TCP,54,49982,443
21:16:51,10.49.73.75,224.0.0.251,UDP,290,5353,5353
21:16:51,4.213.25.241,10.49.78.82,TCP,356,443,57735
21:16:51,10.49.78.82,142.250.187.74,TCP,55,61479,443
21:16:51,142.250.187.74,10.49.78.82,TCP,70,443,61479
21:16:52,10.49.78.82,216.239.34.223,TCP,100,50308,443
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,10.49.78.82,216.239.34.223,TCP,7114,50308,443
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,10.49.78.82,216.239.34.223,TCP,5702,50308,443
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,10.49.78.82,216.239.34.223,TCP,1466,50308,443
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,10.49.78.82,216.239.34.223,TCP,19822,50308,443
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,216.239.34.223,10.49.78.82,TCP,64,443,50308
21:16:52,10.49.78.82,216.239.34.223,TCP,22646,50308,443
